Field [T],Moment (m) [muB/f.u.],Moment (m) [muB/f.u.]_lin-part,Moment (m) [muB/f.u.]_y-lin-subtract
1.6414183900000001,-0.9418726434589717,-1.5860318415418735,0.6441591980829019
1.651424517,-0.9467782301436538,-1.5957003307760604,0.6489221006324065
1.6614292050000001,-0.9565894035130181,-1.6053674295665719,0.6487780260535536
1.6714334910000002,-0.9680357724439432,-1.6150341399218102,0.6469983674778669
1.6814401460000001,-0.9664005768823825,-1.6247031393396394,0.658302562457257
1.6914445790000003,-0.9860229236211111,-1.634369991734642,0.6483470681135307
1.701449522,-0.9941989014289146,-1.644037336920662,0.6498384354917472
1.7114538570000002,-0.9991044881135966,-1.6537040946224881,0.6545996065088915
1.7214595529999999,-1.015456443729204,-1.663372167399952,0.647915723670748
1.7314634440000003,-1.020362030413886,-1.6730384960837164,0.6526764656698302
1.7414706640000002,-1.0301732037832503,-1.6827080414366926,0.6525348376534422
1.7514746360000002,-1.0465251593988574,-1.692374448387265,0.6458492889884075
1.761479006,-1.049795550521979,-1.7020412399080826,0.6522456893861036
1.7714853950000002,-1.0530659416451003,-1.7117099823015773,0.6586440406564771
1.781489719,-1.0710530928222683,-1.7213767293745774,0.6503236365523091
1.7914960670000002,-1.0808642661916323,-1.7310454321515392,0.6501811659599067
1.8014987690000002,-1.0923106351225575,-1.7407106119558513,0.6483999768332938
1.8115064040000002,-1.1021218084919218,-1.7503805583054404,0.6482587498135187
1.8215101180000002,-1.1086625907381646,-1.7600467159617332,0.6513841252235686
1.8315158169999999,-1.1184737641075289,-1.7697147916379679,0.6512410275304389
1.8415206910000002,-1.1299201330384538,-1.7793820701522625,0.6494619371138084
1.851526343,-1.1348257197231362,-1.7890501004144228,0.6542243806912865
1.8615313160000002,-1.1495424797771825,-1.7987174745881502,0.6491749948109677
1.871536002,-1.159353653146547,-1.8083845714461475,0.6490309182996006
1.881541243,-1.1642592398312288,-1.8180522045767231,0.6537929647454943
1.8915469130000002,-1.175705608762154,-1.8277202522315081,0.6520146434693541
1.9015511250000001,-1.193692759939322,-1.8373868910837359,0.6436941311444141
1.911557734,-1.1953279555008827,-1.8470558460537478,0.6517278905528652
1.921562605,-1.2084095199933682,-1.8567231216692714,0.6483136016759032
1.931568149,-1.2182206933627324,-1.866391047575687,0.6481703542129547
1.941571635,-1.221491084485854,-1.8760569849254072,0.6545659004395531
1.9515774620000002,-1.2362078445399003,-1.8857251842825251,0.6495173397426248
1.961582965,-1.2460190179092647,-1.8953930705724078,0.6493740526631432
1.9715887900000002,-1.2509246045939468,-1.905061267997012,0.6541366634030652
1.981593275,-1.2607357779633113,-1.9147281706373729,0.6539923926740617
1.9915987389999998,-1.28035812470204,-1.9243960192432368,0.6440378945411969
2.000009822,-1.2852637113867218,-1.9325232862101016,0.6472595748233798
