Magnetic Field (T),Moment (emu),M. Std. Err. (emu),Moment (emu)_lin-part,Moment (emu)_y-lin-subtract
0.19006870117187502,-8.4748473601276e-06,7.431263350441211e-09,-1.0768132824713424e-05,2.2932854645858244e-06
0.23811953125000002,-1.08270554604905e-05,1.59789511478976e-08,-1.3490399654700836e-05,2.6633441942103356e-06
0.298336083984375,-1.37657849396069e-05,2.14300130173561e-08,-1.690190209614572e-05,3.136117156538821e-06
0.373766870117188,-1.74962105764573e-05,3.20951685104565e-08,-2.1175350165936987e-05,3.679139589479688e-06
0.46826264648437504,-2.21939290266377e-05,4.55192939730634e-08,-2.6528904249395174e-05,4.3349752227574746e-06
0.586665478515625,-2.81085228855008e-05,6.01206878142626e-08,-3.323688622787883e-05,5.1283633423780275e-06
0.734969287109375,-3.55743732714871e-05,7.96393923877743e-08,-4.163887508507781e-05,6.06450181359071e-06
0.92077861328125,-4.50006579627613e-05,1.0760811563658e-07,-5.216569771264947e-05,7.165039749888172e-06
1.1535458984375,-5.69378738063013e-05,1.36045988485231e-07,-6.535287176264679e-05,8.414997956345488e-06
1.44519736328125,-7.21359956254148e-05,1.72447032543324e-07,-8.187606412728452e-05,9.74006850186973e-06
1.810519140625,-9.14614403052668e-05,2.16381961693251e-07,-0.00010257296686794461,1.1111526562677815e-05
2.268221875,-0.0001160152139104,2.93283395014276e-07,-0.0001285036109329435,1.2488397022543496e-05
2.84164453125,-0.0001473308468734,4.05075808552998e-07,-0.00016099023965787147,1.3659392784471465e-05
3.560005078125,-0.0001870757542084,5.74559583064439e-07,-0.0002016881648664455,1.4612410658045494e-05
4.45998515625,-0.0002375939929395,9.42261255494657e-07,-0.000252675544488104,1.508155154860403e-05
5.587457421875,-0.0003011990216909,1.02781906232664e-06,-0.00031655124331477164,1.535222162387165e-05
6.999951562500001,-0.0003813710346809,8.00692534026924e-07,-0.0003965745423987457,1.5203507717845722e-05
6.99995078125,-0.0003812688118215,7.72242286546283e-07,-0.0003965744981378878,1.53056863163878e-05
